ID	ParentID	Distance	Alive	Necrotic	Lost	Drivers	Passengers	Fitness	CCF	clone_order	Alive_cells_all_descendents	driver_CCF
25456	8671	1	3	736	42	9	0	26.4770782311228	0	terminal	3	3.01152510658289e-06
25457	9927	1	3	872	68	10	0	23.1370556706754	0	terminal	3	3.01152510658289e-06
25480	10253	1	18	3781	311	10	0	27.231727653279	0	terminal	18	1.80691506394974e-05
25498	6626	1	1	330	22	9	0	24.6169272416177	0	terminal	1	1.0038417021943e-06
25518	3227	1	1	255	30	8	0	23.8001991629422	0	terminal	1	1.0038417021943e-06
25597	10507	1	2	454	38	10	0	26.2151473946916	0	terminal	2	2.0076834043886e-06
25599	12137	1	2	427	36	10	0	26.7684857090999	0	terminal	2	2.0076834043886e-06
25634	4232	1	5	1106	86	9	0	24.9658470886089	0	terminal	5	5.01920851097149e-06
25690	6535	1	1	359	27	9	0	24.0935026967199	0	terminal	1	1.0038417021943e-06
25694	10253	1	17	2707	231	10	0	32.6378124215844	0	terminal	17	1.70653089373031e-05
25720	12137	1	26	4130	365	10	0	30.1601229296067	0	terminal	26	2.60998842570517e-05
25749	6535	1	2	492	37	9	0	24.5143413986404	0	terminal	2	2.0076834043886e-06
25751	8671	1	21	3200	259	9	0	30.4822300011155	0	terminal	21	2.10806757460802e-05
25753	10253	1	5	960	73	10	0	28.3577507442556	0	terminal	5	5.01920851097149e-06
25754	12137	1	22	3915	293	10	0	30.1137685715679	0	terminal	22	2.20845174482745e-05
25778	6626	1	1	305	33	9	0	22.5529973413353	0	terminal	1	1.0038417021943e-06
25833	4232	1	3	872	69	9	0	22.5981955620354	0	terminal	3	3.01152510658289e-06
25850	3648	1	2	516	50	9	0	21.2521628094975	0	terminal	2	2.0076834043886e-06
25856	7804	1	2	624	54	9	0	23.0978514481576	0	terminal	2	2.0076834043886e-06
25886	6535	1	3	676	52	9	0	26.7021996731736	0	terminal	3	3.01152510658289e-06
25899	8671	1	3	527	52	9	0	30.3871353989655	0	terminal	3	3.01152510658289e-06
25900	12138	1	3	805	63	10	0	24.9189136392924	0	terminal	3	3.01152510658289e-06
25926	8671	1	6	1153	83	9	0	26.8619259376973	0	terminal	6	6.02305021316579e-06
25958	10160	1	3	525	43	9	0	26.3227267132902	0	terminal	3	3.01152510658289e-06
25959	13382	1	9	1637	115	11	0	29.9499015137089	0	terminal	9	9.03457531974868e-06
25984	8671	1	12	2059	172	9	0	28.4020825507456	0	terminal	12	1.20461004263316e-05
26005	15907	1	662	92457	6468	10	0	37.8834629066958	7e-04	terminal	662	0.000664543206852625
26047	3648	1	3	621	60	9	0	23.6451682213078	0	terminal	3	3.01152510658289e-06
26049	4232	1	1	335	29	9	0	19.8290545064857	0	terminal	1	1.0038417021943e-06
26056	10253	1	58	7739	604	10	0	34.983389762517	1e-04	terminal	58	5.82228187272693e-05
26076	4538	1	1	368	38	9	0	18.4683884619963	0	terminal	1	1.0038417021943e-06
26079	7604	1	3	531	51	9	0	26.0473196892271	0	terminal	3	3.01152510658289e-06
26080	7804	1	170	23923	1909	9	0	33.9914467065659	2e-04	terminal	170	0.000170653089373031
26084	11194	1	1	305	24	10	0	23.1670811843672	0	terminal	1	1.0038417021943e-06
26136	12632	1	1	265	24	10	0	23.5286181238504	0	terminal	1	1.0038417021943e-06
26188	10253	1	6	1000	70	10	0	28.3828264774213	0	terminal	6	6.02305021316579e-06
26213	4232	1	1	363	26	9	0	20.9261491783333	0	terminal	1	1.0038417021943e-06
26243	10253	1	4	843	91	10	0	28.9850858225777	0	terminal	4	4.01536680877719e-06
26309	10067	1	1	322	21	10	0	22.0829439587081	0	terminal	1	1.0038417021943e-06
26310	10253	1	16	2487	197	10	0	31.2456512074521	0	terminal	16	1.60614672351088e-05
26311	10253	1	3	556	46	10	0	27.733338304375	0	terminal	3	3.01152510658289e-06
26312	10507	1	6	1192	109	10	0	26.9381727594098	0	terminal	6	6.02305021316579e-06
26334	10160	1	2	371	22	9	0	25.2408818191916	0	terminal	2	2.0076834043886e-06
26384	10507	1	3	782	60	10	0	25.6359856112125	0	terminal	3	3.01152510658289e-06
26410	6535	1	2	369	25	9	0	27.938318189096	0	terminal	2	2.0076834043886e-06
26412	12137	1	19	3010	250	10	0	31.4172788045325	0	terminal	19	1.90729923416917e-05
26413	16650	1	17	2709	203	11	0	30.3974930461496	0	terminal	17	1.70653089373031e-05
26437	12137	1	2	307	21	10	0	28.5806089189678	0	terminal	2	2.0076834043886e-06
26458	10253	1	2	328	19	10	0	28.9895956461811	0	terminal	2	2.0076834043886e-06
26459	10253	1	23	3603	284	10	0	31.2205355402027	0	terminal	23	2.30883591504688e-05
26484	10253	1	32	4985	425	10	0	31.1545636300747	0	terminal	32	3.21229344702175e-05
26486	13382	1	4	662	66	11	0	29.1816261951952	0	terminal	4	4.01536680877719e-06
26511	8671	1	2	383	30	9	0	28.7281067408002	0	terminal	2	2.0076834043886e-06
26534	10333	1	1	244	19	9	0	24.4211241686827	0	terminal	1	1.0038417021943e-06
26536	11194	1	1	287	27	10	0	25.7687879338218	0	terminal	1	1.0038417021943e-06
26630	3648	1	2	519	41	9	0	23.0663323105722	0	terminal	2	2.0076834043886e-06
26637	10253	1	13	1852	135	10	0	34.2033285553521	0	terminal	13	1.30499421285259e-05
26640	12137	1	4	871	62	10	0	26.9158279598046	0	terminal	4	4.01536680877719e-06
26669	8228	1	1	375	23	9	0	19.7459980161218	0	terminal	1	1.0038417021943e-06
26672	10253	1	5	783	60	10	0	29.649283026521	0	terminal	5	5.01920851097149e-06
26673	10253	1	31	5187	427	10	0	30.2547531113297	0	terminal	31	3.11190927680232e-05
26697	10160	1	2	436	41	9	0	26.9657779228889	0	terminal	2	2.0076834043886e-06
26699	12631	1	2	337	25	9	0	25.5581958105507	0	terminal	2	2.0076834043886e-06
26712	4232	1	8	1256	96	9	0	31.9233145211627	0	terminal	8	8.03073361755438e-06
26717	10507	1	2	438	31	10	0	25.7988975227038	0	terminal	2	2.0076834043886e-06
26718	11194	1	5	973	71	10	0	27.7616613924094	0	terminal	5	5.01920851097149e-06
26719	14878	1	1	322	21	10	0	24.5025157588332	0	terminal	1	1.0038417021943e-06
26745	8671	1	8	1652	135	9	0	27.1221519558948	0	terminal	8	8.03073361755438e-06
26750	12137	1	13	2380	209	10	0	28.9473206664389	0	terminal	13	1.30499421285259e-05
26751	16650	1	12	2204	185	11	0	28.8962254015568	0	terminal	12	1.20461004263316e-05
26766	6535	1	2	494	42	9	0	23.8174391511828	0	terminal	2	2.0076834043886e-06
26768	12137	1	2	375	33	10	0	26.5553797585078	0	terminal	2	2.0076834043886e-06
26812	10253	1	2	283	22	10	0	31.5966550893619	0	terminal	2	2.0076834043886e-06
26813	12137	1	3	591	55	10	0	26.9907524890007	0	terminal	3	3.01152510658289e-06
26839	10253	1	212	27054	2097	10	0	36.076819831905	2e-04	terminal	212	0.000212814440865191
26870	10160	1	1	333	20	9	0	23.2813670482975	0	terminal	1	1.0038417021943e-06
26871	10253	1	8	1587	136	10	0	29.447467445202	0	terminal	8	8.03073361755438e-06
26885	8671	1	1	293	25	9	0	24.943266594277	0	terminal	1	1.0038417021943e-06
26892	18149	1	33	4631	358	10	0	33.8572466522535	0	terminal	33	3.31267761724118e-05
26914	10253	1	11	1982	165	10	0	29.9692029316597	0	terminal	11	1.10422587241373e-05
26931	4232	1	1	340	29	9	0	22.1121106558711	0	terminal	1	1.0038417021943e-06
26955	8671	1	6	1101	94	9	0	30.1829290206493	0	terminal	6	6.02305021316579e-06
26958	15082	1	103	14938	1213	10	0	33.4003756592815	1e-04	terminal	103	0.000103395695326013
26981	7604	1	2	452	40	9	0	20.6805004015708	0	terminal	2	2.0076834043886e-06
26982	8671	1	1	262	25	9	0	25.4316699489732	0	terminal	1	1.0038417021943e-06
26984	13813	1	3	719	67	9	0	26.5938672162477	0	terminal	3	3.01152510658289e-06
27001	2869	1	3	636	63	9	0	26.7400388782217	0	terminal	3	3.01152510658289e-06
27041	12137	1	9	1630	129	10	0	28.6281795864535	0	terminal	9	9.03457531974868e-06
27095	10253	1	6	1031	78	10	0	30.5402652138799	0	terminal	6	6.02305021316579e-06
27112	4232	1	2	542	38	9	0	23.9821451933603	0	terminal	2	2.0076834043886e-06
27116	9927	1	2	559	45	10	0	24.7705195575032	0	terminal	2	2.0076834043886e-06
27142	10160	1	3	721	51	9	0	24.8025723324771	0	terminal	3	3.01152510658289e-06
27162	3648	1	1	290	25	9	0	26.3525067375861	0	terminal	1	1.0038417021943e-06
27205	8671	1	3	475	38	9	0	28.1647056768774	0	terminal	3	3.01152510658289e-06
27208	10507	1	2	354	35	10	0	26.0735724083422	0	terminal	2	2.0076834043886e-06
27209	12319	1	2	285	24	10	0	23.1692224720879	0	terminal	2	2.0076834043886e-06
27228	3648	1	1	277	27	9	0	22.1178057250964	0	terminal	1	1.0038417021943e-06
27234	10507	1	1	284	23	10	0	26.6770386644637	0	terminal	1	1.0038417021943e-06
27250	4232	1	2	435	45	9	0	24.4946758279655	0	terminal	2	2.0076834043886e-06
27278	8671	1	42	5209	373	9	0	36.3347785672539	0	terminal	42	4.21613514921605e-05
27279	10067	1	1	252	20	10	0	24.6383987136493	0	terminal	1	1.0038417021943e-06
27281	10253	1	2	401	30	10	0	28.1402875977547	0	terminal	2	2.0076834043886e-06
27282	10253	1	5	829	84	10	0	30.0108046753218	0	terminal	5	5.01920851097149e-06
27307	10253	1	12	2162	193	10	0	29.2707564357341	0	terminal	12	1.20461004263316e-05
27308	10253	1	1	236	10	10	0	31.8419971442286	0	terminal	1	1.0038417021943e-06
27341	15082	1	15	1956	145	10	0	33.6848827153349	0	terminal	15	1.50576255329145e-05
27379	8671	1	5	801	73	9	0	29.9977417617103	0	terminal	5	5.01920851097149e-06
27418	6535	1	2	552	37	9	0	23.9394110765469	0	terminal	2	2.0076834043886e-06
27453	10253	1	38	5539	437	10	0	32.9953917756715	0	terminal	38	3.81459846833833e-05
27456	13382	1	6	870	74	11	0	32.0945314236986	0	terminal	6	6.02305021316579e-06
27541	8671	1	119	16911	1414	9	0	33.2295806595142	1e-04	terminal	119	0.000119457162561121
27565	8671	1	4	999	69	9	0	26.4901055861303	0	terminal	4	4.01536680877719e-06
27569	13382	1	3	611	49	11	0	29.3135755372802	0	terminal	3	3.01152510658289e-06
27618	7804	1	2	405	40	9	0	25.0817414026567	0	terminal	2	2.0076834043886e-06
27621	12137	1	1	231	21	10	0	29.4260577645804	0	terminal	1	1.0038417021943e-06
27623	17629	1	3	526	41	10	0	30.4558935488942	0	terminal	3	3.01152510658289e-06
27643	6535	1	1	276	20	9	0	20.9970174334462	0	terminal	1	1.0038417021943e-06
27673	8671	1	3	398	36	9	0	29.3783981607169	0	terminal	3	3.01152510658289e-06
27702	8671	1	1	259	12	9	0	27.068189923939	0	terminal	1	1.0038417021943e-06
27703	10160	1	1	350	36	9	0	23.9619660895743	0	terminal	1	1.0038417021943e-06
27719	7604	1	2	384	30	9	0	22.9842952664536	0	terminal	2	2.0076834043886e-06
27724	12137	1	4	721	59	10	0	27.989365136994	0	terminal	4	4.01536680877719e-06
27763	10507	1	2	490	37	10	0	28.3812622330592	0	terminal	2	2.0076834043886e-06
27790	10253	1	7	1350	101	10	0	28.1380927418221	0	terminal	7	7.02689191536008e-06
27791	11194	1	2	453	39	10	0	23.643447802161	0	terminal	2	2.0076834043886e-06
27854	12137	1	14	2633	201	10	0	28.5111265928312	0	terminal	14	1.40537838307202e-05
27882	10253	1	31	3858	324	10	0	36.1331241774637	0	terminal	31	3.11190927680232e-05
27902	4232	1	2	374	29	9	0	28.1406752426353	0	terminal	2	2.0076834043886e-06
27907	10253	1	3	475	49	10	0	29.9388670368318	0	terminal	3	3.01152510658289e-06
27910	13382	1	158	19185	1544	11	0	37.9913123580167	2e-04	terminal	158	0.000158606988946699
27952	13382	1	7	936	53	11	0	34.4084090888152	0	terminal	7	7.02689191536008e-06
27973	8671	1	2	408	27	9	0	27.2443413158087	0	terminal	2	2.0076834043886e-06
27981	10253	1	5	893	72	10	0	30.762795742473	0	terminal	5	5.01920851097149e-06
28046	10253	1	2	345	25	10	0	28.9777080283589	0	terminal	2	2.0076834043886e-06
28073	10253	1	2	303	19	10	0	29.4624332069388	0	terminal	2	2.0076834043886e-06
28075	12137	1	3	488	39	10	0	27.9901206595335	0	terminal	3	3.01152510658289e-06
28119	6535	1	5	810	58	9	0	29.2953808977345	0	terminal	5	5.01920851097149e-06
28201	11194	1	3	517	49	10	0	27.2971744263386	0	terminal	3	3.01152510658289e-06
28202	16920	1	2	284	17	10	0	28.731837965708	0	terminal	2	2.0076834043886e-06
28223	8671	1	1	260	16	9	0	27.9449292980187	0	terminal	1	1.0038417021943e-06
28257	8671	1	25	3759	310	9	0	31.5739190154424	0	terminal	25	2.50960425548574e-05
28290	12137	1	1	281	25	10	0	27.8016930593339	0	terminal	1	1.0038417021943e-06
28291	15082	1	6	1124	87	10	0	28.3140171207307	0	terminal	6	6.02305021316579e-06
28318	16389	1	4	632	49	10	0	28.7034743994777	0	terminal	4	4.01536680877719e-06
28334	3648	1	2	459	34	9	0	25.5578128166304	0	terminal	2	2.0076834043886e-06
28342	15322	1	14	2065	149	10	0	34.7404203190596	0	terminal	14	1.40537838307202e-05
28372	10507	1	12	2282	183	10	0	27.4484037606375	0	terminal	12	1.20461004263316e-05
28399	12137	1	1	358	28	10	0	26.9449538221795	0	terminal	1	1.0038417021943e-06
28425	15907	1	3	425	31	10	0	34.7188210269653	0	terminal	3	3.01152510658289e-06
28456	13382	1	2	342	26	11	0	30.0330818424369	0	terminal	2	2.0076834043886e-06
28484	10253	1	4	589	55	10	0	32.3095695496793	0	terminal	4	4.01536680877719e-06
28513	10507	1	1	222	12	10	0	28.8726040258777	0	terminal	1	1.0038417021943e-06
28539	10253	1	1	248	12	10	0	32.5027298153049	0	terminal	1	1.0038417021943e-06
28569	10253	1	4	649	54	10	0	30.3213757609145	0	terminal	4	4.01536680877719e-06
28570	10507	1	2	253	9	10	0	32.1664583896637	0	terminal	2	2.0076834043886e-06
28572	12137	1	3	429	56	10	0	29.8254481622125	0	terminal	3	3.01152510658289e-06
28629	13382	1	2	357	26	11	0	30.8798589680574	0	terminal	2	2.0076834043886e-06
28649	12137	1	2	473	29	10	0	26.8040459951297	0	terminal	2	2.0076834043886e-06
28675	8126	1	1	317	23	10	0	24.3703238715121	0	terminal	1	1.0038417021943e-06
28680	11194	1	2	380	37	10	0	23.5828538102584	0	terminal	2	2.0076834043886e-06
28700	8126	1	2	420	43	10	0	27.3704222457185	0	terminal	2	2.0076834043886e-06
28704	10253	1	2	500	43	10	0	27.2721430143972	0	terminal	2	2.0076834043886e-06
28735	10253	1	2	352	25	10	0	29.7093628273392	0	terminal	2	2.0076834043886e-06
28760	15322	1	398	38400	2798	10	0	47.375507811646	4e-04	terminal	398	0.00039952899747333
28790	10253	1	2	417	40	10	0	28.911840450776	0	terminal	2	2.0076834043886e-06
28846	10253	1	4	623	61	10	0	31.4542978388039	0	terminal	4	4.01536680877719e-06
28905	8671	1	1	278	20	9	0	27.0052368272452	0	terminal	1	1.0038417021943e-06
28913	15907	1	5	848	65	10	0	31.5858235395699	0	terminal	5	5.01920851097149e-06
28938	8671	1	4	493	47	9	0	34.0100495024115	0	terminal	4	4.01536680877719e-06
28971	10253	1	1	196	20	10	0	27.596424338478	0	terminal	1	1.0038417021943e-06
28972	12137	1	2	459	40	10	0	27.402466847951	0	terminal	2	2.0076834043886e-06
28997	15907	1	3	426	45	10	0	33.9568618457012	0	terminal	3	3.01152510658289e-06
29048	6535	1	1	244	25	9	0	28.3684313290937	0	terminal	1	1.0038417021943e-06
29071	10507	1	5	901	78	10	0	30.3017578513996	0	terminal	5	5.01920851097149e-06
29160	15082	1	2	203	16	10	0	33.6872431411745	0	terminal	2	2.0076834043886e-06
29161	15907	1	3	569	37	10	0	30.5982250817103	0	terminal	3	3.01152510658289e-06
29188	13382	1	36	4912	383	11	0	35.2578710969592	0	terminal	36	3.61383012789947e-05
29218	10507	1	1	329	26	10	0	25.8819491592786	0	terminal	1	1.0038417021943e-06
29270	6535	1	4	723	47	9	0	29.2214017583448	0	terminal	4	4.01536680877719e-06
29294	8671	1	1	304	19	9	0	27.8365298726535	0	terminal	1	1.0038417021943e-06
29295	10507	1	3	611	48	10	0	27.686299527441	0	terminal	3	3.01152510658289e-06
29381	4621	1	1	321	21	8	0	24.0078224653439	0	terminal	1	1.0038417021943e-06
29429	18791	1	2	450	33	11	0	30.5323924771605	0	terminal	2	2.0076834043886e-06
29452	7499	1	1	274	23	9	0	25.1154325815206	0	terminal	1	1.0038417021943e-06
29494	15082	1	2	291	26	10	0	30.5153407511812	0	terminal	2	2.0076834043886e-06
29495	15322	1	2	406	26	10	0	30.4349601834136	0	terminal	2	2.0076834043886e-06
29598	12137	1	2	472	35	10	0	31.019195780445	0	terminal	2	2.0076834043886e-06
29625	8671	1	1	223	19	9	0	27.5520116778799	0	terminal	1	1.0038417021943e-06
29646	10253	1	3	474	29	10	0	28.1386505439922	0	terminal	3	3.01152510658289e-06
29673	15082	1	2	303	17	10	0	30.2736111070579	0	terminal	2	2.0076834043886e-06
29674	18791	1	2	345	33	11	0	32.0202354390336	0	terminal	2	2.0076834043886e-06
29759	6535	1	1	227	29	9	0	27.0934861504426	0	terminal	1	1.0038417021943e-06
29764	10253	1	1	203	27	10	0	29.7381333219557	0	terminal	1	1.0038417021943e-06
29790	17905	1	1	164	9	11	0	32.6281162982533	0	terminal	1	1.0038417021943e-06
29835	17753	1	1	219	22	10	0	26.2840982164605	0	terminal	1	1.0038417021943e-06
29859	15082	1	2	241	19	10	0	30.9890521412818	0	terminal	2	2.0076834043886e-06
29881	13382	1	3	402	25	11	0	32.5206375055348	0	terminal	3	3.01152510658289e-06
29882	15082	1	10	1436	112	10	0	35.2688134017528	0	terminal	10	1.0038417021943e-05
29883	16615	1	2	207	21	11	0	31.2581153921371	0	terminal	2	2.0076834043886e-06
29907	8671	1	2	300	26	9	0	28.2254035214738	0	terminal	2	2.0076834043886e-06
29909	10253	1	3	345	27	10	0	33.2426414999578	0	terminal	3	3.01152510658289e-06
29935	12137	1	18	2301	173	10	0	35.7795346122001	0	terminal	18	1.80691506394974e-05
29963	10958	1	8	1266	78	10	0	32.2299258616449	0	terminal	8	8.03073361755438e-06
29966	12137	1	2	398	33	10	0	27.8054203900656	0	terminal	2	2.0076834043886e-06
29994	10253	1	3	379	41	10	0	31.7151941854071	0	terminal	3	3.01152510658289e-06
30138	10253	1	3	391	31	10	0	31.1397845854877	0	terminal	3	3.01152510658289e-06
30139	10507	1	1	237	20	10	0	29.0537267695335	0	terminal	1	1.0038417021943e-06
30277	13382	1	7	917	67	11	0	37.7241686606784	0	terminal	7	7.02689191536008e-06
30343	8671	1	1	224	17	9	0	25.8525188722733	0	terminal	1	1.0038417021943e-06
30381	10958	1	1	261	23	10	0	27.5638507777617	0	terminal	1	1.0038417021943e-06
30418	13382	1	3	383	36	11	0	29.5835071969843	0	terminal	3	3.01152510658289e-06
30449	12137	1	3	393	28	10	0	31.4117155585326	0	terminal	3	3.01152510658289e-06
30484	11194	1	2	315	17	10	0	30.6032574886578	0	terminal	2	2.0076834043886e-06
30510	12137	1	1	217	19	10	0	30.1080157110241	0	terminal	1	1.0038417021943e-06
30511	12319	1	1	230	16	10	0	28.3036147627244	0	terminal	1	1.0038417021943e-06
30538	12426	1	1	211	21	10	0	27.3193062785205	0	terminal	1	1.0038417021943e-06
30540	13382	1	2	371	31	11	0	35.5673759025174	0	terminal	2	2.0076834043886e-06
30582	16615	1	2	229	16	11	0	31.8155758799708	0	terminal	2	2.0076834043886e-06
30583	20009	1	2	349	34	10	0	28.5492850282834	0	terminal	2	2.0076834043886e-06
30602	15907	1	4	543	39	10	0	32.8041286658262	0	terminal	4	4.01536680877719e-06
30723	15322	1	36	3802	299	10	0	40.8637304885414	0	terminal	36	3.61383012789947e-05
30748	8671	1	1	215	14	9	0	26.1720443064392	0	terminal	1	1.0038417021943e-06
30805	10253	1	1	284	20	10	0	29.4153384359055	0	terminal	1	1.0038417021943e-06
30875	16615	1	4	538	47	11	0	34.9009825535754	0	terminal	4	4.01536680877719e-06
30876	19728	1	4	621	38	10	0	29.0729279874808	0	terminal	4	4.01536680877719e-06
30987	6535	1	1	221	20	9	0	33.2524684099085	0	terminal	1	1.0038417021943e-06
30996	15322	1	2	249	18	10	0	33.4792338134288	0	terminal	2	2.0076834043886e-06
31137	17324	1	2	252	12	11	0	30.9832850496111	0	terminal	2	2.0076834043886e-06
31168	12137	1	3	327	21	10	0	33.5181084974682	0	terminal	3	3.01152510658289e-06
31214	21946	1	6	859	63	11	0	32.4054692447362	0	terminal	6	6.02305021316579e-06
31244	8671	1	3	290	21	9	0	30.735721717425	0	terminal	3	3.01152510658289e-06
31310	12631	1	1	174	19	9	0	29.9056541424801	0	terminal	1	1.0038417021943e-06
31349	10253	1	2	266	24	10	0	30.9537442086282	0	terminal	2	2.0076834043886e-06
31350	10253	1	3	517	46	10	0	32.4437556836111	0	terminal	3	3.01152510658289e-06
31388	13382	1	62	5157	442	11	0	48.812312028313	1e-04	terminal	62	6.22381855360465e-05
31455	10253	1	14	1550	115	10	0	39.3017485821764	0	terminal	14	1.40537838307202e-05
31461	15322	1	6	647	56	10	0	40.9298755829256	0	terminal	6	6.02305021316579e-06
31462	18149	1	3	503	38	10	0	36.1558623972596	0	terminal	3	3.01152510658289e-06
31560	10253	1	1	174	16	10	0	35.4511427717594	0	terminal	1	1.0038417021943e-06
31633	12137	1	1	203	15	10	0	31.6319514499447	0	terminal	1	1.0038417021943e-06
31669	8671	1	1	193	18	9	0	31.4580135065491	0	terminal	1	1.0038417021943e-06
31671	10253	1	5	658	57	10	0	35.3097982160294	0	terminal	5	5.01920851097149e-06
31708	10253	1	2	270	22	10	0	32.315262282943	0	terminal	2	2.0076834043886e-06
31732	12137	1	2	230	17	10	0	34.6895501545404	0	terminal	2	2.0076834043886e-06
31906	10253	1	2	258	14	10	0	32.0757107626187	0	terminal	2	2.0076834043886e-06
31970	10253	1	4	638	56	10	0	35.6001225765368	0	terminal	4	4.01536680877719e-06
32003	13382	1	2	243	13	11	0	31.43757813293	0	terminal	2	2.0076834043886e-06
32063	17629	1	34	2567	209	10	0	51.5687577254685	0	terminal	34	3.41306178746061e-05
32253	8671	1	1	216	20	9	0	30.7074388561514	0	terminal	1	1.0038417021943e-06
32411	18149	1	1	119	15	10	0	34.1697585360118	0	terminal	1	1.0038417021943e-06
32436	13382	1	1	181	13	11	0	28.931872436053	0	terminal	1	1.0038417021943e-06
32539	15082	1	2	224	15	10	0	33.4585668106186	0	terminal	2	2.0076834043886e-06
32748	20966	1	1	122	16	11	0	35.7761632571194	0	terminal	1	1.0038417021943e-06
32775	17753	1	1	124	11	10	0	30.7361531496429	0	terminal	1	1.0038417021943e-06
32804	10958	1	2	164	12	10	0	34.8261489482309	0	terminal	2	2.0076834043886e-06
32812	16615	1	8	857	79	11	0	43.1251605067425	0	terminal	8	8.03073361755438e-06
32925	13382	1	2	222	13	11	0	36.3994502578228	0	terminal	2	2.0076834043886e-06
33446	15907	1	2	214	22	10	0	33.801186025698	0	terminal	2	2.0076834043886e-06
33449	19026	1	1	178	14	10	0	31.9858681889905	0	terminal	1	1.0038417021943e-06
33485	24014	1	4	431	25	11	0	40.2724858097189	0	terminal	4	4.01536680877719e-06
33704	17629	1	2	157	14	10	0	38.6948397139191	0	terminal	2	2.0076834043886e-06
34155	17629	1	1	134	11	10	0	36.6509010997371	0	terminal	1	1.0038417021943e-06
34547	19872	1	2	177	24	11	0	45.9480794640768	0	terminal	2	2.0076834043886e-06
34910	22565	1	1	121	12	11	0	38.8565782336721	0	terminal	1	1.0038417021943e-06
